Transaction_ID,Medicine_ID,Supplier_ID,Warehouse_ID,Stock_Quantity,Reorder_Level,Purchase_Price,Selling_Price,Manufacturing_Date,Expiry_Date,Days_To_Expire,Expiry_Status,Medicine_Name,Category_ID,Supplier_Name,Category_Name,Warehouse_Name
2189,M015,S004,2,140,52,59,53,2024-01-09 06:15:27.254,2025-07-22 06:15:27.254,-293,Expired,Amoxicillin,2.0,CureWell,Antibiotic,Pune
2190,M021,S007,4,165,136,57,77,2024-12-01 06:15:27.254,2025-09-14 06:15:27.254,-239,Expired,Paracetamol,3.0,CureWell,Vitamin,Delhi
2191,M038,S017,1,222,200,98,127,2024-03-12 06:15:27.254,2025-09-05 06:15:27.254,-248,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Nagpur
2192,M003,S002,2,268,77,44,131,2024-01-14 06:15:27.254,2026-01-19 06:15:27.254,-112,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Pune
2193,M002,S005,3,298,143,21,56,2024-09-03 06:15:27.254,2026-11-10 06:15:27.254,183,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Mumbai
2194,M036,S012,4,39,158,60,120,2024-06-27 06:15:27.255,2025-10-01 06:15:27.255,-222,Expired,Paracetamol,2.0,CureWell,Antibiotic,Delhi
2195,M048,S009,2,203,97,96,137,2024-11-01 06:15:27.255,2026-10-13 06:15:27.255,155,Safe,Aspirin,3.0,PharmaCare,Vitamin,Pune
2196,M021,S005,1,422,85,66,75,2025-05-23 06:15:27.255,2026-06-01 06:15:27.255,21,Expiring Soon,Paracetamol,3.0,HealthPlus,Vitamin,Nagpur
2197,M011,S007,1,37,187,82,114,2024-11-17 06:15:27.255,2025-06-08 06:15:27.255,-337,Expired,Paracetamol,3.0,CureWell,Vitamin,Nagpur
2198,M043,S003,4,314,90,26,25,2024-03-14 06:15:27.255,2026-02-24 06:15:27.255,-76,Expired,Aspirin,1.0,HealthPlus,Painkiller,Delhi
2199,M009,S020,3,22,140,76,95,2025-04-14 06:15:27.255,2026-07-12 06:15:27.255,62,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Mumbai
2200,M031,S002,3,489,70,37,30,2024-09-07 06:15:27.255,2027-01-20 06:15:27.255,254,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Mumbai
2201,M001,S010,1,432,50,37,83,2024-07-13 06:15:27.255,2025-05-18 06:15:27.255,-358,Expired,Amoxicillin,2.0,CureWell,Antibiotic,Nagpur
2202,M002,S016,2,213,115,44,34,2025-05-27 06:15:27.255,2026-09-05 06:15:27.255,117,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Pune
2203,M045,S001,2,42,194,16,40,2024-10-10 06:15:27.255,2027-05-20 06:15:27.255,374,Safe,Ibuprofen,1.0,PharmaCare,Painkiller,Pune
2204,M003,S006,2,186,176,54,78,2024-06-04 06:15:27.255,2025-01-17 06:15:27.255,-479,Expired,Aspirin,2.0,PharmaCare,Antibiotic,Pune
2205,M029,S008,4,53,181,52,138,2023-09-30 06:15:27.255,2026-06-05 06:15:27.255,25,Expiring Soon,Paracetamol,2.0,PharmaCare,Antibiotic,Delhi
2206,M010,S015,2,122,95,11,88,2023-12-17 06:15:27.255,2026-01-04 06:15:27.255,-127,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Pune
2207,M045,S003,2,201,184,84,36,2024-11-21 06:15:27.255,2025-12-31 06:15:27.255,-131,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Pune
2208,M050,S018,3,417,102,49,103,2023-11-19 06:15:27.255,2024-08-18 06:15:27.255,-631,Expired,Amoxicillin,3.0,PharmaCare,Vitamin,Mumbai
2209,M011,S015,2,331,168,99,131,2023-11-29 06:15:27.255,2026-08-01 06:15:27.255,82,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Pune
2210,M016,S017,4,426,117,34,96,2024-02-05 06:15:27.255,2025-10-27 06:15:27.255,-196,Expired,Paracetamol,1.0,HealthPlus,Painkiller,Delhi
2211,M013,S019,2,98,58,58,124,2024-03-25 06:15:27.255,2026-05-28 06:15:27.255,17,Expiring Soon,Ibuprofen,2.0,MedLife,Antibiotic,Pune
2212,M042,S001,1,105,50,66,73,2024-02-20 06:15:27.256,2025-03-27 06:15:27.256,-410,Expired,Aspirin,1.0,PharmaCare,Painkiller,Nagpur
2213,M049,S016,2,212,76,40,98,2025-05-23 06:15:27.256,2027-11-25 06:15:27.256,563,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Pune
2214,M039,S019,4,104,137,32,87,2024-01-19 06:15:27.256,2025-02-16 06:15:27.256,-449,Expired,Vitamin C,1.0,MedLife,Painkiller,Delhi
2215,M026,S002,3,26,104,83,135,2024-07-08 06:15:27.256,2026-07-08 06:15:27.256,58,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Mumbai
2216,M017,S016,3,74,195,89,118,2025-05-03 06:15:27.256,2026-07-27 06:15:27.256,77,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Mumbai
2217,M006,S004,4,232,182,38,97,2024-05-10 06:15:27.256,2027-01-24 06:15:27.256,258,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Delhi
2218,M005,S002,1,105,142,59,135,2025-09-09 06:15:27.256,2027-05-11 06:15:27.256,365,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Nagpur
2219,M010,S005,2,98,168,70,106,2024-01-26 06:15:27.256,2025-07-20 06:15:27.256,-295,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Pune
2220,M014,S012,2,367,191,71,39,2025-05-13 06:15:27.256,2026-01-24 06:15:27.256,-107,Expired,Ibuprofen,2.0,CureWell,Antibiotic,Pune
2221,M015,S019,1,83,89,68,107,2024-02-04 06:15:27.256,2025-07-05 06:15:27.256,-310,Expired,Amoxicillin,2.0,MedLife,Antibiotic,Nagpur
2222,M003,S012,3,365,108,82,24,2023-11-27 06:15:27.256,2025-10-01 06:15:27.256,-222,Expired,Aspirin,2.0,CureWell,Antibiotic,Mumbai
2223,M022,S005,3,34,115,54,58,2025-01-13 06:15:27.256,2026-11-15 06:15:27.256,188,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Mumbai
2224,M025,S002,1,404,62,83,71,2023-10-04 06:15:27.256,2025-06-16 06:15:27.256,-329,Expired,Vitamin C,2.0,HealthPlus,Antibiotic,Nagpur
2225,M006,S004,2,8,92,29,144,2025-10-08 06:15:27.256,2028-01-24 06:15:27.256,623,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Pune
2226,M014,S018,2,65,178,34,137,2023-12-17 06:15:27.256,2026-07-04 06:15:27.256,54,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Pune
2227,M029,S019,3,31,159,47,102,2025-03-14 06:15:27.256,2027-07-29 06:15:27.256,444,Safe,Paracetamol,2.0,MedLife,Antibiotic,Mumbai
2228,M018,S010,1,89,177,72,135,2023-10-04 06:15:27.256,2024-07-19 06:15:27.256,-661,Expired,Paracetamol,3.0,CureWell,Vitamin,Nagpur
2229,M038,S009,2,478,131,32,120,2024-06-14 06:15:27.256,2025-02-21 06:15:27.256,-444,Expired,Ibuprofen,1.0,PharmaCare,Painkiller,Pune
2230,M047,S009,4,190,139,70,72,2024-06-15 06:15:27.256,2026-11-16 06:15:27.256,189,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Delhi
2231,M023,S001,2,81,114,62,147,2024-03-01 06:15:27.256,2025-06-06 06:15:27.256,-339,Expired,Aspirin,1.0,PharmaCare,Painkiller,Pune
2232,M023,S009,2,396,87,98,120,2025-01-01 06:15:27.257,2027-01-18 06:15:27.257,252,Safe,Aspirin,1.0,PharmaCare,Painkiller,Pune
2233,M038,S020,3,210,191,23,37,2023-08-23 06:15:27.257,2024-09-19 06:15:27.257,-599,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Mumbai
2234,M037,S002,2,2,174,25,109,2025-05-20 06:15:27.257,2026-03-10 06:15:27.257,-62,Expired,Aspirin,3.0,HealthPlus,Vitamin,Pune
2235,M023,S018,1,84,61,57,55,2024-12-02 06:15:27.257,2027-06-01 06:15:27.257,386,Safe,Aspirin,1.0,PharmaCare,Painkiller,Nagpur
2236,M034,S014,3,190,55,31,112,2025-01-01 06:15:27.257,2027-01-27 06:15:27.257,261,Safe,Ibuprofen,2.0,MedLife,Antibiotic,Mumbai
2237,M037,S007,3,416,189,65,89,2023-08-15 06:15:27.257,2026-01-13 06:15:27.257,-118,Expired,Aspirin,3.0,CureWell,Vitamin,Mumbai
2238,M019,S012,1,449,176,99,142,2024-07-03 06:15:27.257,2025-04-17 06:15:27.257,-389,Expired,Paracetamol,3.0,CureWell,Vitamin,Nagpur
2239,M004,S001,4,264,97,56,73,2024-08-17 06:15:27.257,2026-09-14 06:15:27.257,126,Safe,Vitamin C,1.0,PharmaCare,Painkiller,Delhi
2240,M013,S002,3,287,115,72,113,2025-12-03 06:15:27.257,2028-06-18 06:15:27.257,769,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Mumbai
2241,M050,S018,4,166,194,40,72,2024-03-19 06:15:27.257,2026-09-16 06:15:27.257,128,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Delhi
2242,M017,S005,2,152,189,92,38,2024-07-05 06:15:27.257,2026-05-13 06:15:27.257,2,Expiring Soon,Ibuprofen,3.0,HealthPlus,Vitamin,Pune
2243,M029,S018,3,469,80,55,61,2023-12-29 06:15:27.257,2024-10-02 06:15:27.257,-586,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
2244,M008,S006,1,45,197,11,52,2023-08-31 06:15:27.257,2024-12-07 06:15:27.257,-520,Expired,Amoxicillin,2.0,PharmaCare,Antibiotic,Nagpur
2245,M007,S014,3,131,96,90,20,2025-07-07 06:15:27.257,2026-11-10 06:15:27.257,183,Safe,Vitamin C,2.0,MedLife,Antibiotic,Mumbai
2246,M017,S010,4,229,64,17,68,2024-06-16 06:15:27.257,2026-06-17 06:15:27.257,37,Safe,Ibuprofen,3.0,CureWell,Vitamin,Delhi
2247,M035,S016,2,378,186,29,78,2025-11-04 06:15:27.257,2027-10-11 06:15:27.257,518,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Pune
2248,M039,S003,2,369,88,77,142,2025-05-25 06:15:27.257,2026-12-13 06:15:27.257,216,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Pune
2249,M050,S018,4,31,95,37,93,2026-01-21 06:15:27.257,2027-12-08 06:15:27.257,576,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Delhi
2250,M003,S008,2,222,185,72,119,2025-06-14 06:15:27.258,2026-08-14 06:15:27.258,95,Safe,Aspirin,2.0,PharmaCare,Antibiotic,Pune
2251,,S015,1,487,133,51,149,2024-12-10 06:15:27.258,2027-03-08 06:15:27.258,301,Safe,,,PharmaCare,,Nagpur
2252,M025,S008,4,84,54,25,110,2024-06-02 06:15:27.258,2026-02-15 06:15:27.258,-85,Expired,Vitamin C,2.0,PharmaCare,Antibiotic,Delhi
2253,M013,S007,3,456,63,94,48,2024-04-18 06:15:27.258,2026-07-07 06:15:27.258,57,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Mumbai
2254,M034,S007,1,12,123,67,92,2026-01-02 06:15:27.258,2027-12-19 06:15:27.258,587,Safe,Ibuprofen,2.0,CureWell,Antibiotic,Nagpur
2255,M012,S019,3,316,50,47,51,2024-05-14 06:15:27.258,2025-10-13 06:15:27.258,-210,Expired,Paracetamol,1.0,MedLife,Painkiller,Mumbai
2256,M039,S014,1,49,74,59,113,2024-05-22 06:15:27.258,2025-09-25 06:15:27.258,-228,Expired,Vitamin C,1.0,MedLife,Painkiller,Nagpur
2257,M039,S008,1,109,97,49,52,2024-01-03 06:15:27.258,2026-05-15 06:15:27.258,4,Expiring Soon,Vitamin C,1.0,PharmaCare,Painkiller,Nagpur
2258,M022,S017,2,489,143,24,57,2025-10-09 06:15:27.258,2027-07-13 06:15:27.258,428,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Pune
2259,M044,S002,4,473,109,38,28,2024-01-27 06:15:27.258,2026-09-18 06:15:27.258,130,Safe,Aspirin,3.0,HealthPlus,Vitamin,Delhi
2260,M032,S011,4,491,188,10,86,2025-08-21 06:15:27.258,2026-10-13 06:15:27.258,155,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Delhi
2261,M002,S013,2,499,80,73,100,2024-03-23 06:15:27.258,2024-12-27 06:15:27.258,-500,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Pune
2262,M002,S006,1,377,165,73,130,2024-09-16 06:15:27.258,2026-12-13 06:15:27.258,216,Safe,Aspirin,2.0,PharmaCare,Antibiotic,Nagpur
2263,M039,S017,3,339,84,43,89,2024-07-25 06:15:27.258,2026-11-07 06:15:27.258,180,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Mumbai
2264,M004,S011,4,130,106,34,26,2024-03-07 06:15:27.258,2025-07-05 06:15:27.258,-310,Expired,Vitamin C,1.0,PharmaCare,Painkiller,Delhi
2265,M024,S009,3,431,101,86,66,2025-11-30 06:15:27.258,2028-06-17 06:15:27.258,768,Safe,Amoxicillin,2.0,PharmaCare,Antibiotic,Mumbai
2266,M022,S018,4,370,123,76,96,2024-05-07 06:15:27.258,2026-04-24 06:15:27.258,-17,Expired,Amoxicillin,1.0,PharmaCare,Painkiller,Delhi
2267,M002,S015,1,194,162,21,74,2024-03-15 06:15:27.258,2024-12-17 06:15:27.258,-510,Expired,Aspirin,2.0,PharmaCare,Antibiotic,Nagpur
2268,M021,S013,1,310,169,47,143,2026-01-11 06:15:27.258,2027-11-28 06:15:27.258,566,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Nagpur
2269,M050,S015,2,293,142,56,91,2025-05-27 06:15:27.259,2027-08-29 06:15:27.259,475,Safe,Amoxicillin,3.0,PharmaCare,Vitamin,Pune
2270,M047,S008,1,321,133,64,85,2024-04-10 06:15:27.259,2025-04-10 06:15:27.259,-396,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Nagpur
2271,M046,S005,4,164,85,66,148,2025-10-21 06:15:27.259,2027-03-24 06:15:27.259,317,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Delhi
2272,M001,S003,1,461,179,58,81,2025-09-11 06:15:27.259,2028-04-04 06:15:27.259,694,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Nagpur
2273,M021,S013,3,153,150,14,85,2025-02-06 06:15:27.259,2027-03-04 06:15:27.259,297,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Mumbai
2274,M020,S002,2,329,191,83,52,2025-07-19 06:15:27.259,2027-01-06 06:15:27.259,240,Safe,Vitamin C,2.0,HealthPlus,Antibiotic,Pune
2275,M043,S010,1,240,91,11,129,2024-09-24 06:15:27.259,2026-05-07 06:15:27.259,-4,Expired,Aspirin,1.0,CureWell,Painkiller,Nagpur
2276,M001,S013,4,79,88,11,136,2024-08-28 06:15:27.259,2026-09-06 06:15:27.259,118,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Delhi
2277,M049,S002,4,127,138,42,116,2024-02-03 06:15:27.259,2025-11-24 06:15:27.259,-168,Expired,Ibuprofen,2.0,HealthPlus,Antibiotic,Delhi
2278,M030,S016,4,350,64,10,98,2024-01-17 06:15:27.259,2025-06-10 06:15:27.259,-335,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Delhi
2279,M039,S014,2,182,134,39,95,2025-01-17 06:15:27.259,2026-01-13 06:15:27.259,-118,Expired,Vitamin C,1.0,MedLife,Painkiller,Pune
2280,M014,S014,4,433,108,14,51,2024-07-05 06:15:27.259,2026-10-25 06:15:27.259,167,Safe,Ibuprofen,2.0,MedLife,Antibiotic,Delhi
2281,M045,S002,2,276,179,85,61,2024-05-08 06:15:27.259,2025-08-07 06:15:27.259,-277,Expired,Ibuprofen,1.0,HealthPlus,Painkiller,Pune
2282,M026,S007,2,320,66,13,100,2024-04-14 06:15:27.259,2024-12-25 06:15:27.259,-502,Expired,Amoxicillin,1.0,CureWell,Painkiller,Pune
2283,M019,S013,2,286,192,48,49,2025-03-02 06:15:27.259,2027-07-23 06:15:27.259,438,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Pune
2284,M037,S007,1,232,97,32,58,2025-03-27 06:15:27.260,2025-10-27 06:15:27.260,-196,Expired,Aspirin,3.0,CureWell,Vitamin,Nagpur
2285,M027,S006,1,270,51,50,41,2024-12-21 06:15:27.260,2027-08-18 06:15:27.260,464,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Nagpur
2286,M035,S007,3,422,107,37,27,2024-01-10 06:15:27.260,2025-06-26 06:15:27.260,-319,Expired,Vitamin C,1.0,CureWell,Painkiller,Mumbai
2287,M002,S019,1,51,190,79,112,2024-10-22 06:15:27.260,2025-10-29 06:15:27.260,-194,Expired,Aspirin,2.0,MedLife,Antibiotic,Nagpur
2288,M018,S005,1,114,73,99,77,2023-12-15 06:15:27.260,2025-07-02 06:15:27.260,-313,Expired,Paracetamol,3.0,HealthPlus,Vitamin,Nagpur
2289,M025,S013,1,445,197,82,126,2025-07-14 06:15:27.260,2026-04-19 06:15:27.260,-22,Expired,Vitamin C,2.0,HealthPlus,Antibiotic,Nagpur
2290,M040,S003,3,496,152,75,94,2024-08-21 06:15:27.260,2026-06-01 06:15:27.260,21,Expiring Soon,Amoxicillin,2.0,HealthPlus,Antibiotic,Mumbai
2291,M011,S004,2,278,99,95,57,2025-06-22 06:15:27.260,2026-02-21 06:15:27.260,-79,Expired,Paracetamol,3.0,CureWell,Vitamin,Pune
2292,M043,S015,3,424,174,43,22,2023-12-28 06:15:27.260,2024-09-30 06:15:27.260,-588,Expired,Aspirin,1.0,PharmaCare,Painkiller,Mumbai
2293,M022,S004,3,12,88,24,25,2025-11-23 06:15:27.260,2028-01-27 06:15:27.260,626,Safe,Amoxicillin,1.0,CureWell,Painkiller,Mumbai
2294,M031,S011,1,127,141,57,106,2025-01-04 06:15:27.260,2025-07-23 06:15:27.260,-292,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Nagpur
2295,M004,S005,3,123,143,74,57,2025-10-09 06:15:27.260,2027-09-02 06:15:27.260,479,Safe,Vitamin C,1.0,HealthPlus,Painkiller,Mumbai
2296,M023,S019,3,492,167,35,45,2023-11-15 06:15:27.260,2025-06-15 06:15:27.260,-330,Expired,Aspirin,1.0,MedLife,Painkiller,Mumbai
2297,M010,S012,2,500,117,99,126,2024-07-08 06:15:27.260,2025-08-28 06:15:27.260,-256,Expired,Paracetamol,2.0,CureWell,Antibiotic,Pune
2298,M008,S010,3,284,172,25,113,2025-01-11 06:15:27.260,2027-08-26 06:15:27.260,472,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
2299,M021,S014,2,363,134,14,91,2025-09-01 06:15:27.260,2026-10-27 06:15:27.260,169,Safe,Paracetamol,3.0,MedLife,Vitamin,Pune
2300,M028,S012,3,181,140,25,79,2024-03-15 06:15:27.260,2026-02-28 06:15:27.260,-72,Expired,Paracetamol,2.0,CureWell,Antibiotic,Mumbai
2301,M034,S008,1,267,69,57,100,2023-09-21 06:15:27.260,2025-02-24 06:15:27.260,-441,Expired,Ibuprofen,2.0,PharmaCare,Antibiotic,Nagpur
2302,M044,S005,1,351,146,80,38,2024-02-16 06:15:27.260,2025-11-07 06:15:27.260,-185,Expired,Aspirin,3.0,HealthPlus,Vitamin,Nagpur
2303,M030,S010,3,183,130,91,136,2025-11-27 06:15:27.260,2026-11-07 06:15:27.260,180,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
2304,M047,S003,4,208,145,30,91,2024-04-26 06:15:27.261,2024-11-15 06:15:27.261,-542,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Delhi
2305,M031,S019,1,203,168,41,113,2025-03-13 06:15:27.261,2025-11-13 06:15:27.261,-179,Expired,Ibuprofen,3.0,MedLife,Vitamin,Nagpur
2306,M029,S018,3,423,101,35,32,2024-03-12 06:15:27.261,2025-03-20 06:15:27.261,-417,Expired,Paracetamol,2.0,PharmaCare,Antibiotic,Mumbai
2307,M029,S012,2,357,80,63,84,2024-07-27 06:15:27.261,2025-05-20 06:15:27.261,-356,Expired,Paracetamol,2.0,CureWell,Antibiotic,Pune
2308,M019,S015,3,158,190,33,33,2025-07-25 06:15:27.261,2026-04-20 06:15:27.261,-21,Expired,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
2309,M038,S003,2,312,158,42,110,2025-06-18 06:15:27.261,2028-01-10 06:15:27.261,609,Safe,Ibuprofen,1.0,HealthPlus,Painkiller,Pune
2310,,S009,4,496,69,75,65,2024-04-08 06:15:27.261,2026-09-12 06:15:27.261,124,Safe,,,PharmaCare,,Delhi
2311,M008,S016,1,11,185,71,43,2024-07-20 06:15:27.261,2025-11-11 06:15:27.261,-181,Expired,Amoxicillin,2.0,HealthPlus,Antibiotic,Nagpur
2312,M041,S008,3,427,103,52,97,2025-05-04 06:15:27.261,2027-01-05 06:15:27.261,239,Safe,Vitamin C,3.0,PharmaCare,Vitamin,Mumbai
2313,M042,S017,1,371,92,98,30,2025-06-30 06:15:27.261,2026-04-03 06:15:27.261,-38,Expired,Aspirin,1.0,HealthPlus,Painkiller,Nagpur
2314,M004,S004,2,354,57,28,79,2025-10-26 06:15:27.261,2028-02-24 06:15:27.261,654,Safe,Vitamin C,1.0,CureWell,Painkiller,Pune
2315,M048,S015,2,169,107,30,103,2025-04-22 06:15:27.261,2027-10-30 06:15:27.261,537,Safe,Aspirin,3.0,PharmaCare,Vitamin,Pune
2316,M026,S001,4,447,69,39,74,2024-04-11 06:15:27.261,2026-03-21 06:15:27.261,-51,Expired,Amoxicillin,1.0,PharmaCare,Painkiller,Delhi
2317,M003,S017,2,35,80,22,108,2024-11-23 06:15:27.261,2025-10-15 06:15:27.261,-208,Expired,Aspirin,2.0,HealthPlus,Antibiotic,Pune
2318,M018,S001,3,125,127,51,64,2025-05-24 06:15:27.261,2026-05-04 06:15:27.261,-7,Expired,Paracetamol,3.0,PharmaCare,Vitamin,Mumbai
2319,M011,S004,3,371,188,85,75,2025-01-01 06:15:27.261,2026-04-02 06:15:27.261,-39,Expired,Paracetamol,3.0,CureWell,Vitamin,Mumbai
2320,M019,S011,1,294,60,23,23,2025-07-15 06:15:27.261,2027-03-26 06:15:27.261,319,Safe,Paracetamol,3.0,PharmaCare,Vitamin,Nagpur
2321,M030,S012,3,149,79,88,124,2025-06-06 06:15:27.261,2026-12-06 06:15:27.261,209,Safe,Amoxicillin,2.0,CureWell,Antibiotic,Mumbai
2322,M025,S009,1,291,66,21,64,2025-05-05 06:15:27.261,2027-05-29 06:15:27.261,383,Safe,Vitamin C,2.0,PharmaCare,Antibiotic,Nagpur
2323,M027,S013,1,394,193,87,25,2025-03-11 06:15:27.261,2027-06-30 06:15:27.261,415,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Nagpur
2324,M029,S007,1,374,142,57,144,2025-05-03 06:15:27.262,2027-04-30 06:15:27.262,354,Safe,Paracetamol,2.0,CureWell,Antibiotic,Nagpur
2325,M042,S010,2,103,89,44,57,2025-10-14 06:15:27.262,2026-05-05 06:15:27.262,-6,Expired,Aspirin,1.0,CureWell,Painkiller,Pune
2326,M031,S018,3,220,168,61,49,2023-08-10 06:15:27.262,2024-02-29 06:15:27.262,-802,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Mumbai
2327,M001,S002,2,84,60,29,26,2025-07-14 06:15:27.262,2026-08-12 06:15:27.262,93,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Pune
2328,M016,S010,3,232,101,76,48,2023-09-17 06:15:27.262,2025-10-03 06:15:27.262,-220,Expired,Paracetamol,1.0,CureWell,Painkiller,Mumbai
2329,M013,S001,1,150,175,47,52,2026-01-15 06:15:27.262,2026-10-03 06:15:27.262,145,Safe,Ibuprofen,2.0,PharmaCare,Antibiotic,Nagpur
2330,M048,S020,2,201,150,21,98,2023-12-12 06:15:27.262,2025-10-27 06:15:27.262,-196,Expired,Aspirin,3.0,HealthPlus,Vitamin,Pune
2331,M009,S016,4,468,179,49,149,2025-08-12 06:15:27.262,2026-09-25 06:15:27.262,137,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Delhi
2332,M032,S018,3,446,157,18,49,2024-06-26 06:15:27.262,2026-01-08 06:15:27.262,-123,Expired,Amoxicillin,3.0,PharmaCare,Vitamin,Mumbai
2333,M029,S002,2,291,111,89,127,2024-01-24 06:15:27.262,2026-09-01 06:15:27.262,113,Safe,Paracetamol,2.0,HealthPlus,Antibiotic,Pune
2334,M047,S002,3,489,180,89,51,2024-09-03 06:15:27.262,2026-03-26 06:15:27.262,-46,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Mumbai
2335,M030,S003,1,24,83,78,96,2025-01-16 06:15:27.262,2027-04-29 06:15:27.262,353,Safe,Amoxicillin,2.0,HealthPlus,Antibiotic,Nagpur
2336,M022,S020,2,471,175,84,41,2025-12-08 06:15:27.262,2028-02-08 06:15:27.262,638,Safe,Amoxicillin,1.0,HealthPlus,Painkiller,Pune
2337,M017,S008,3,204,165,70,81,2025-05-04 06:15:27.262,2025-12-24 06:15:27.262,-138,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Mumbai
2338,M043,S008,1,48,166,82,27,2023-12-22 06:15:27.262,2024-10-07 06:15:27.262,-581,Expired,Aspirin,1.0,PharmaCare,Painkiller,Nagpur
2339,M048,S015,3,445,141,16,114,2024-10-03 06:15:27.263,2027-01-25 06:15:27.263,259,Safe,Aspirin,3.0,PharmaCare,Vitamin,Mumbai
2340,M017,S003,1,174,83,99,60,2024-12-18 06:15:27.263,2026-10-09 06:15:27.263,151,Safe,Ibuprofen,3.0,HealthPlus,Vitamin,Nagpur
2341,M027,S005,3,479,139,12,21,2026-01-21 06:15:27.263,2027-05-15 06:15:27.263,369,Safe,Paracetamol,3.0,HealthPlus,Vitamin,Mumbai
2342,M049,S004,4,68,130,66,137,2024-01-18 06:15:27.263,2025-12-18 06:15:27.263,-144,Expired,Ibuprofen,2.0,CureWell,Antibiotic,Delhi
2343,M047,S013,1,320,151,36,147,2024-01-25 06:15:27.263,2025-04-21 06:15:27.263,-385,Expired,Paracetamol,2.0,HealthPlus,Antibiotic,Nagpur
2344,M010,S009,4,170,94,48,112,2025-09-01 06:15:27.263,2028-01-14 06:15:27.263,613,Safe,Paracetamol,2.0,PharmaCare,Antibiotic,Delhi
2345,M016,S002,1,100,50,50,30,2025-06-19 06:15:27.263,2027-08-23 06:15:27.263,469,Safe,Paracetamol,1.0,HealthPlus,Painkiller,Nagpur
2346,M041,S009,4,197,193,25,65,2025-11-24 06:15:27.263,2027-01-07 06:15:27.263,241,Safe,Vitamin C,3.0,PharmaCare,Vitamin,Delhi
2347,M034,S013,2,352,155,82,81,2025-08-16 06:15:27.263,2027-07-14 06:15:27.263,429,Safe,Ibuprofen,2.0,HealthPlus,Antibiotic,Pune
2348,M003,S013,3,7,167,22,106,2025-08-29 06:15:27.263,2027-11-15 06:15:27.263,553,Safe,Aspirin,2.0,HealthPlus,Antibiotic,Mumbai
2349,M031,S015,1,46,101,86,36,2023-12-28 06:15:27.263,2025-08-01 06:15:27.263,-283,Expired,Ibuprofen,3.0,PharmaCare,Vitamin,Nagpur
2350,M017,S019,2,313,67,43,45,2025-05-05 06:15:27.263,2027-01-09 06:15:27.263,243,Safe,Ibuprofen,3.0,MedLife,Vitamin,Pune
2351,,S011,2,377,137,40,74,2024-12-22 06:15:27.263,2026-06-23 06:15:27.263,43,Safe,,,PharmaCare,,Pune
